combination,r2,q2,mae,rmsd,threshold,model
"('B1_20-9', 'B1_B5_angle_20-9', 'B1_25-1', 'dipole_z_base_symmetry')",0.2895760399877615,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'B1_B5_angle_20-9', 'Frequency_Stretch_5_4', 'Amplitude_Stretch_5_4')",0.20263696082468818,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'B1_B5_angle_20-9', 'Frequency_Stretch_5_4', 'cross')",0.27074390790505776,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'B1_B5_angle_20-9', 'Frequency_Stretch_5_4', 'cross_angle')",0.3406223915817437,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'B1_B5_angle_20-9', 'Frequency_Stretch_5_4', 'para')",0.22639993200095854,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'B1_B5_angle_20-9', 'Frequency_Stretch_5_4', 'para_angle')",0.2609799363533516,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'B1_B5_angle_20-9', 'Frequency_Stretch_5_4', 'Frequency_Bending_22-23')",0.23105316385321417,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'B1_B5_angle_20-9', 'Frequency_Stretch_5_4', 'Cross_mag_Bending_22-23')",0.21692559407944567,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'B1_B5_angle_20-9', 'Frequency_Stretch_5_4', 'total_dipole_5-1-25')",0.33697511258583623,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'B1_B5_angle_20-9', 'Frequency_Stretch_5_4', 'dipole_x_10-11-12')",0.45041652971960866,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'B1_B5_angle_20-9', 'Frequency_Stretch_5_4', 'dipole_y_10-11-12')",0.2695309355236475,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'B1_B5_angle_20-9', 'Frequency_Stretch_5_4', 'dipole_z_10-11-12')",0.25644074352515034,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'B1_B5_angle_20-9', 'Frequency_Stretch_5_4', 'total_dipole_10-11-12')",0.33697511258583623,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'B1_B5_angle_20-9', 'Frequency_Stretch_5_4', 'hirshfeld_atom_12')",0.6475812627259567,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'B1_B5_angle_20-9', 'Frequency_Stretch_5_4', 'cm5_atom_5')",0.22221728286842746,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'B1_B5_angle_20-9', 'Frequency_Stretch_5_4', 'cm5_atom_12')",0.23722526696767388,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'B1_B5_angle_20-9', 'Frequency_Stretch_5_4', 'B1_11-6')",0.22002082447292737,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'B1_B5_angle_20-9', 'Frequency_Stretch_5_4', 'B5_11-6')",0.2952998631238015,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'B1_B5_angle_20-9', 'Frequency_Stretch_5_4', 'L_11-6')",0.20407434953179648,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'B1_B5_angle_20-9', 'Frequency_Stretch_5_4', 'bond_length_12-14')",0.573647305868302,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'B1_B5_angle_20-9', 'Frequency_Stretch_5_4', 'cone_angle')",0.5338685715115343,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'B1_B5_angle_20-9', 'Frequency_Stretch_5_4', 'bite_angle')",0.5707020106013166,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'B1_B5_angle_20-9', 'Frequency_Stretch_5_4', 'bite_angle_inverted')",0.5078257201230909,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'B1_B5_angle_20-9', 'Frequency_Stretch_5_4', 'buried_volume')",0.6702236597766165,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'B1_B5_angle_20-9', 'Frequency_Stretch_5_4', 'HOMO-LUMO Gap (eV)')",0.5591595306670432,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'B1_B5_angle_20-9', 'Frequency_Stretch_5_4', 'dipole_x_base_symmetry')",0.25543587287070224,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'B1_B5_angle_20-9', 'Frequency_Stretch_5_4', 'dipole_y_base_symmetry')",0.21079491247961624,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'B1_B5_angle_20-9', 'Frequency_Stretch_5_4', 'dipole_z_base_symmetry')",0.3354477555422122,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'B1_B5_angle_20-9', 'Amplitude_Stretch_5_4', 'cross')",0.23212493455258787,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'B1_B5_angle_20-9', 'Amplitude_Stretch_5_4', 'cross_angle')",0.33452769539947746,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'B1_B5_angle_20-9', 'Amplitude_Stretch_5_4', 'para')",0.21547863611155949,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'B1_B5_angle_20-9', 'Amplitude_Stretch_5_4', 'para_angle')",0.25442454650612367,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'B1_B5_angle_20-9', 'Amplitude_Stretch_5_4', 'Frequency_Bending_22-23')",0.21342378089739722,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'B1_B5_angle_20-9', 'Amplitude_Stretch_5_4', 'Cross_mag_Bending_22-23')",0.211696486816061,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'B1_B5_angle_20-9', 'Amplitude_Stretch_5_4', 'total_dipole_5-1-25')",0.3597368616952362,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'B1_B5_angle_20-9', 'Amplitude_Stretch_5_4', 'dipole_x_10-11-12')",0.4449840300420702,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'B1_B5_angle_20-9', 'Amplitude_Stretch_5_4', 'dipole_y_10-11-12')",0.21443084741273155,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'B1_B5_angle_20-9', 'Amplitude_Stretch_5_4', 'dipole_z_10-11-12')",0.24177401401846188,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'B1_B5_angle_20-9', 'Amplitude_Stretch_5_4', 'total_dipole_10-11-12')",0.3597368616952362,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'B1_B5_angle_20-9', 'Amplitude_Stretch_5_4', 'hirshfeld_atom_12')",0.6318447700818446,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'B1_B5_angle_20-9', 'Amplitude_Stretch_5_4', 'cm5_atom_5')",0.20293812915313547,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'B1_B5_angle_20-9', 'Amplitude_Stretch_5_4', 'cm5_atom_12')",0.2642197922071331,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'B1_B5_angle_20-9', 'Amplitude_Stretch_5_4', 'B1_11-6')",0.2033304934150051,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'B1_B5_angle_20-9', 'Amplitude_Stretch_5_4', 'B5_11-6')",0.28932312472247645,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'B1_B5_angle_20-9', 'Amplitude_Stretch_5_4', 'L_11-6')",0.19287351688455923,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'B1_B5_angle_20-9', 'Amplitude_Stretch_5_4', 'bond_length_12-14')",0.5751294197980346,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'B1_B5_angle_20-9', 'Amplitude_Stretch_5_4', 'cone_angle')",0.4952502296566641,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'B1_B5_angle_20-9', 'Amplitude_Stretch_5_4', 'bite_angle')",0.5698270282619508,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'B1_B5_angle_20-9', 'Amplitude_Stretch_5_4', 'bite_angle_inverted')",0.5441831452121063,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'B1_B5_angle_20-9', 'Amplitude_Stretch_5_4', 'buried_volume')",0.6462662498633525,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'B1_B5_angle_20-9', 'Amplitude_Stretch_5_4', 'HOMO-LUMO Gap (eV)')",0.5667195609304152,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'B1_B5_angle_20-9', 'Amplitude_Stretch_5_4', 'dipole_x_base_symmetry')",0.2517953081328608,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'B1_B5_angle_20-9', 'Amplitude_Stretch_5_4', 'dipole_y_base_symmetry')",0.19732916344193407,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'B1_B5_angle_20-9', 'Amplitude_Stretch_5_4', 'dipole_z_base_symmetry')",0.2468436243853558,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'B1_B5_angle_20-9', 'cross', 'cross_angle')",0.29419539597397093,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'B1_B5_angle_20-9', 'cross', 'para')",0.10732058991679161,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'B1_B5_angle_20-9', 'cross', 'para_angle')",0.2140170721407746,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'B1_B5_angle_20-9', 'cross', 'Frequency_Bending_22-23')",0.08024839357210733,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'B1_B5_angle_20-9', 'cross', 'Cross_mag_Bending_22-23')",0.20669593677977416,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'B1_B5_angle_20-9', 'cross', 'total_dipole_5-1-25')",0.09896187431133607,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'B1_B5_angle_20-9', 'cross', 'dipole_x_10-11-12')",0.13424031428142802,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'B1_B5_angle_20-9', 'cross', 'dipole_y_10-11-12')",0.08159476891110906,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'B1_B5_angle_20-9', 'cross', 'dipole_z_10-11-12')",0.2071085586893503,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'B1_B5_angle_20-9', 'cross', 'total_dipole_10-11-12')",0.09896187431133607,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'B1_B5_angle_20-9', 'cross', 'hirshfeld_atom_12')",0.5945103057248355,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'B1_B5_angle_20-9', 'cross', 'cm5_atom_5')",0.10501097433576834,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'B1_B5_angle_20-9', 'cross', 'cm5_atom_12')",0.13553376456650923,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'B1_B5_angle_20-9', 'cross', 'B1_11-6')",0.07783872545546766,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'B1_B5_angle_20-9', 'cross', 'B5_11-6')",0.21245362309750837,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'B1_B5_angle_20-9', 'cross', 'L_11-6')",0.1658854396972661,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'B1_B5_angle_20-9', 'cross', 'bond_length_12-14')",0.44349860169142774,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'B1_B5_angle_20-9', 'cross', 'cone_angle')",0.18629196238660162,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'B1_B5_angle_20-9', 'cross', 'bite_angle')",0.576774064012277,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'B1_B5_angle_20-9', 'cross', 'bite_angle_inverted')",0.24420634962507415,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'B1_B5_angle_20-9', 'cross', 'buried_volume')",0.5517397984046606,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'B1_B5_angle_20-9', 'cross', 'HOMO-LUMO Gap (eV)')",0.46100428418504813,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'B1_B5_angle_20-9', 'cross', 'dipole_x_base_symmetry')",0.3065631916990297,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'B1_B5_angle_20-9', 'cross', 'dipole_y_base_symmetry')",0.090928763657661,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'B1_B5_angle_20-9', 'cross', 'dipole_z_base_symmetry')",0.11953845433646959,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'B1_B5_angle_20-9', 'cross_angle', 'para')",0.4071606285032052,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'B1_B5_angle_20-9', 'cross_angle', 'para_angle')",0.32888320572496177,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'B1_B5_angle_20-9', 'cross_angle', 'Frequency_Bending_22-23')",0.3068657423634912,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'B1_B5_angle_20-9', 'cross_angle', 'Cross_mag_Bending_22-23')",0.33279504752643796,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'B1_B5_angle_20-9', 'cross_angle', 'total_dipole_5-1-25')",0.2915887326864094,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'B1_B5_angle_20-9', 'cross_angle', 'dipole_x_10-11-12')",0.3113581172804649,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'B1_B5_angle_20-9', 'cross_angle', 'dipole_y_10-11-12')",0.3712779183147835,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'B1_B5_angle_20-9', 'cross_angle', 'dipole_z_10-11-12')",0.4752732509780493,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'B1_B5_angle_20-9', 'cross_angle', 'total_dipole_10-11-12')",0.2915887326864094,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'B1_B5_angle_20-9', 'cross_angle', 'hirshfeld_atom_12')",0.5789123351090371,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'B1_B5_angle_20-9', 'cross_angle', 'cm5_atom_5')",0.31791218287885814,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'B1_B5_angle_20-9', 'cross_angle', 'cm5_atom_12')",0.32770226765448873,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'B1_B5_angle_20-9', 'cross_angle', 'B1_11-6')",0.30277870114443095,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'B1_B5_angle_20-9', 'cross_angle', 'B5_11-6')",0.37911204967183865,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'B1_B5_angle_20-9', 'cross_angle', 'L_11-6')",0.34786763434219614,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'B1_B5_angle_20-9', 'cross_angle', 'bond_length_12-14')",0.4540883083358124,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'B1_B5_angle_20-9', 'cross_angle', 'cone_angle')",0.32659206066300195,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'B1_B5_angle_20-9', 'cross_angle', 'bite_angle')",0.5728258607085972,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'B1_B5_angle_20-9', 'cross_angle', 'bite_angle_inverted')",0.34732401741668706,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'B1_B5_angle_20-9', 'cross_angle', 'buried_volume')",0.5279888785202854,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'B1_B5_angle_20-9', 'cross_angle', 'HOMO-LUMO Gap (eV)')",0.5700628818532127,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'B1_B5_angle_20-9', 'cross_angle', 'dipole_x_base_symmetry')",0.3478331576639734,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'B1_B5_angle_20-9', 'cross_angle', 'dipole_y_base_symmetry')",0.300333322525126,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'B1_B5_angle_20-9', 'cross_angle', 'dipole_z_base_symmetry')",0.29428132338314905,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'B1_B5_angle_20-9', 'para', 'para_angle')",0.29351918552997547,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'B1_B5_angle_20-9', 'para', 'Frequency_Bending_22-23')",0.10050792990235835,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'B1_B5_angle_20-9', 'para', 'Cross_mag_Bending_22-23')",0.21798237381773367,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'B1_B5_angle_20-9', 'para', 'total_dipole_5-1-25')",0.11902436653876725,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'B1_B5_angle_20-9', 'para', 'dipole_x_10-11-12')",0.1467213086607324,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'B1_B5_angle_20-9', 'para', 'dipole_y_10-11-12')",0.099344918490607,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'B1_B5_angle_20-9', 'para', 'dipole_z_10-11-12')",0.20329607399369987,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'B1_B5_angle_20-9', 'para', 'total_dipole_10-11-12')",0.11902436653876725,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'B1_B5_angle_20-9', 'para', 'hirshfeld_atom_12')",0.6009178564836533,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'B1_B5_angle_20-9', 'para', 'cm5_atom_5')",0.11717308418527761,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'B1_B5_angle_20-9', 'para', 'cm5_atom_12')",0.1388152691998823,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'B1_B5_angle_20-9', 'para', 'B1_11-6')",0.10076321536574606,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'B1_B5_angle_20-9', 'para', 'B5_11-6')",0.22172841516680375,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'B1_B5_angle_20-9', 'para', 'L_11-6')",0.15478175947490358,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'B1_B5_angle_20-9', 'para', 'bond_length_12-14')",0.40570153577487744,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'B1_B5_angle_20-9', 'para', 'cone_angle')",0.16650370645359336,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'B1_B5_angle_20-9', 'para', 'bite_angle')",0.5879746131999714,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'B1_B5_angle_20-9', 'para', 'bite_angle_inverted')",0.21459694245538175,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'B1_B5_angle_20-9', 'para', 'buried_volume')",0.541183331827283,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'B1_B5_angle_20-9', 'para', 'HOMO-LUMO Gap (eV)')",0.4545399092709287,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'B1_B5_angle_20-9', 'para', 'dipole_x_base_symmetry')",0.28799795186250077,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'B1_B5_angle_20-9', 'para', 'dipole_y_base_symmetry')",0.10708273102778132,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'B1_B5_angle_20-9', 'para', 'dipole_z_base_symmetry')",0.15282142143445043,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'B1_B5_angle_20-9', 'para_angle', 'Frequency_Bending_22-23')",0.22081269356613964,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'B1_B5_angle_20-9', 'para_angle', 'Cross_mag_Bending_22-23')",0.2505021511367581,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'B1_B5_angle_20-9', 'para_angle', 'total_dipole_5-1-25')",0.21068179573641455,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'B1_B5_angle_20-9', 'para_angle', 'dipole_x_10-11-12')",0.23805065876127762,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'B1_B5_angle_20-9', 'para_angle', 'dipole_y_10-11-12')",0.27650823939981084,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
